visit_id,tw_start,tw_end,date,demand_bucket,issue,overlapping_empty_shifts,overlapping_shifts,overlapping_shifts_with_idle_in_window
375,2026-02-18T16:51:00+01:00,2026-02-18T17:53:00+01:00,2026-02-18,evening,config,0,7,0
362,2026-02-25T16:51:00+01:00,2026-02-25T17:46:00+01:00,2026-02-25,evening,config,0,7,0
376,2026-02-25T16:51:00+01:00,2026-02-25T17:53:00+01:00,2026-02-25,evening,config,0,7,0
363,2026-02-19T16:51:00+01:00,2026-02-19T17:46:00+01:00,2026-02-19,evening,config,0,7,0
377,2026-02-19T16:51:00+01:00,2026-02-19T17:53:00+01:00,2026-02-19,evening,config,0,7,0
364,2026-02-26T16:51:00+01:00,2026-02-26T17:46:00+01:00,2026-02-26,evening,config,0,7,0
378,2026-02-26T16:51:00+01:00,2026-02-26T17:53:00+01:00,2026-02-26,evening,config,0,7,0
365,2026-02-20T16:51:00+01:00,2026-02-20T17:46:00+01:00,2026-02-20,evening,config,0,7,0
379,2026-02-20T16:51:00+01:00,2026-02-20T17:53:00+01:00,2026-02-20,evening,config,0,7,0
366,2026-02-27T16:51:00+01:00,2026-02-27T17:46:00+01:00,2026-02-27,evening,config,0,7,0
380,2026-02-27T16:51:00+01:00,2026-02-27T17:53:00+01:00,2026-02-27,evening,config,0,7,0
367,2026-02-21T16:51:00+01:00,2026-02-21T17:46:00+01:00,2026-02-21,evening,config,0,7,0
381,2026-02-21T16:51:00+01:00,2026-02-21T17:53:00+01:00,2026-02-21,evening,config,0,7,0
368,2026-02-28T16:51:00+01:00,2026-02-28T17:46:00+01:00,2026-02-28,evening,config,0,7,0
382,2026-02-28T16:51:00+01:00,2026-02-28T17:53:00+01:00,2026-02-28,evening,config,0,7,0
369,2026-02-22T16:51:00+01:00,2026-02-22T17:46:00+01:00,2026-02-22,evening,config,0,7,0
383,2026-02-22T16:51:00+01:00,2026-02-22T17:53:00+01:00,2026-02-22,evening,config,0,7,0
370,2026-03-01T16:51:00+01:00,2026-03-01T17:46:00+01:00,2026-03-01,evening,config,0,7,0
384,2026-03-01T16:51:00+01:00,2026-03-01T17:53:00+01:00,2026-03-01,evening,config,0,7,0
2380,2026-02-24T20:00:00+01:00,2026-02-24T21:19:00+01:00,2026-02-24,evening,config,0,7,0
2394,2026-02-24T19:59:00+01:00,2026-02-24T21:14:00+01:00,2026-02-24,evening,config,0,7,0
2382,2026-02-25T20:00:00+01:00,2026-02-25T21:19:00+01:00,2026-02-25,evening,config,0,7,0
2396,2026-02-25T19:59:00+01:00,2026-02-25T21:14:00+01:00,2026-02-25,evening,config,0,7,0
2386,2026-02-27T20:00:00+01:00,2026-02-27T21:19:00+01:00,2026-02-27,evening,config,0,7,0
2400,2026-02-27T19:59:00+01:00,2026-02-27T21:14:00+01:00,2026-02-27,evening,config,0,7,0
2387,2026-02-21T20:00:00+01:00,2026-02-21T21:19:00+01:00,2026-02-21,evening,config,0,7,0
2401,2026-02-21T19:59:00+01:00,2026-02-21T21:14:00+01:00,2026-02-21,evening,config,0,7,0
2389,2026-02-22T20:00:00+01:00,2026-02-22T21:19:00+01:00,2026-02-22,evening,config,0,7,0
2403,2026-02-22T19:59:00+01:00,2026-02-22T21:14:00+01:00,2026-02-22,evening,config,0,7,0
